datetime,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,hour,dayofweek,month,hour_sin,hour_cos,pm2_5_lag_1
2023-12-12 19:00:00,64.5,40.9,710.0,48.2,30.6,39.0,19,1,12,-0.9659258262890684,0.2588190451025203,41.9
2023-12-12 20:00:00,61.9,39.2,610.0,33.8,26.6,49.0,20,1,12,-0.8660254037844386,0.5000000000000001,40.9
2023-12-12 21:00:00,59.5,37.4,529.0,22.1,23.1,57.0,21,1,12,-0.7071067811865477,0.7071067811865474,39.2
2023-12-12 22:00:00,57.7,35.7,474.0,14.8,20.2,62.0,22,1,12,-0.5000000000000004,0.8660254037844384,37.4
2023-12-12 23:00:00,57.3,35.2,438.0,10.1,17.7,65.0,23,1,12,-0.25881904510252157,0.9659258262890681,35.7
2023-12-13 00:00:00,58.3,36.8,469.0,13.1,16.6,53.0,0,2,12,0.0,1.0,35.2
2023-12-13 01:00:00,60.5,37.5,543.0,19.0,16.1,51.0,1,2,12,0.25881904510252074,0.9659258262890683,36.8
2023-12-13 02:00:00,65.0,40.2,642.0,26.9,15.5,48.0,2,2,12,0.49999999999999994,0.8660254037844387,37.5
2023-12-13 03:00:00,70.8,44.1,698.0,31.0,16.2,52.0,3,2,12,0.7071067811865475,0.7071067811865476,40.2
2023-12-13 04:00:00,76.4,48.3,674.0,27.8,19.7,68.0,4,2,12,0.8660254037844386,0.5000000000000001,44.1
2023-12-13 05:00:00,78.9,49.4,607.0,20.7,24.4,91.0,5,2,12,0.9659258262890683,0.25881904510252074,48.3
2023-12-13 06:00:00,66.6,40.0,535.0,14.7,27.8,110.0,6,2,12,1.0,6.123233995736766e-17,49.4
2023-12-13 07:00:00,47.8,27.0,460.0,11.1,28.3,122.0,7,2,12,0.9659258262890683,-0.25881904510252063,40.0
2023-12-13 08:00:00,43.0,24.0,380.0,8.6,27.5,131.0,8,2,12,0.8660254037844387,-0.4999999999999998,27.0
2023-12-13 09:00:00,41.4,23.2,327.0,7.4,26.6,135.0,9,2,12,0.7071067811865476,-0.7071067811865475,24.0
2023-12-13 10:00:00,40.9,22.9,306.0,7.1,26.3,136.0,10,2,12,0.49999999999999994,-0.8660254037844387,23.2
2023-12-13 11:00:00,40.4,22.6,312.0,8.2,26.1,133.0,11,2,12,0.258819045102521,-0.9659258262890682,22.9
2023-12-13 12:00:00,47.3,23.1,359.0,12.1,24.7,124.0,12,2,12,1.2246467991473532e-16,-1.0,22.6
2023-12-13 13:00:00,52.2,27.1,453.0,20.3,24.2,107.0,13,2,12,-0.2588190451025208,-0.9659258262890683,23.1
2023-12-13 14:00:00,59.5,32.4,581.0,31.4,23.5,84.0,14,2,12,-0.4999999999999997,-0.8660254037844388,27.1
2023-12-13 15:00:00,64.3,34.9,667.0,37.8,22.8,67.0,15,2,12,-0.7071067811865471,-0.7071067811865479,32.4
2023-12-13 16:00:00,67.3,36.0,670.0,35.3,22.3,63.0,16,2,12,-0.8660254037844384,-0.5000000000000004,34.9
2023-12-13 17:00:00,70.3,36.7,632.0,28.1,21.8,65.0,17,2,12,-0.9659258262890683,-0.25881904510252063,36.0
2023-12-13 18:00:00,73.6,37.3,599.0,21.9,21.3,67.0,18,2,12,-1.0,-1.8369701987210297e-16,36.7
2023-12-13 19:00:00,75.9,37.7,590.0,18.6,20.5,67.0,19,2,12,-0.9659258262890684,0.2588190451025203,37.3
2023-12-13 20:00:00,77.3,37.8,587.0,16.2,19.7,66.0,20,2,12,-0.8660254037844386,0.5000000000000001,37.7
2023-12-13 21:00:00,77.8,38.0,582.0,14.1,19.0,66.0,21,2,12,-0.7071067811865477,0.7071067811865474,37.8
2023-12-13 22:00:00,77.3,37.8,562.0,11.3,18.5,68.0,22,2,12,-0.5000000000000004,0.8660254037844384,38.0
2023-12-13 23:00:00,76.4,37.4,541.0,8.8,18.1,71.0,23,2,12,-0.25881904510252157,0.9659258262890681,37.8
2023-12-14 00:00:00,75.0,36.8,559.0,9.7,17.7,68.0,0,3,12,0.0,1.0,37.4
2023-12-14 01:00:00,75.0,36.8,651.0,17.7,17.8,61.0,1,3,12,0.25881904510252074,0.9659258262890683,36.8
2023-12-14 02:00:00,76.6,38.6,774.0,28.5,18.1,51.0,2,3,12,0.49999999999999994,0.8660254037844387,36.8
2023-12-14 03:00:00,79.9,42.3,838.0,34.4,19.2,51.0,3,3,12,0.7071067811865475,0.7071067811865476,38.6
2023-12-14 04:00:00,81.7,44.8,794.0,31.0,21.8,67.0,4,3,12,0.8660254037844386,0.5000000000000001,42.3
2023-12-14 05:00:00,80.8,46.2,692.0,22.9,25.2,93.0,5,3,12,0.9659258262890683,0.25881904510252074,44.8
2023-12-14 06:00:00,65.9,38.8,588.0,15.8,27.5,114.0,6,3,12,1.0,6.123233995736766e-17,46.2
2023-12-14 07:00:00,38.8,25.1,490.0,11.7,27.8,127.0,7,3,12,0.9659258262890683,-0.25881904510252063,38.8
2023-12-14 08:00:00,30.7,22.2,391.0,8.7,27.2,137.0,8,3,12,0.8660254037844387,-0.4999999999999998,25.1
2023-12-14 09:00:00,29.7,22.2,324.0,7.3,26.6,142.0,9,3,12,0.7071067811865476,-0.7071067811865475,22.2
2023-12-14 10:00:00,28.5,22.3,287.0,5.6,26.7,146.0,10,3,12,0.49999999999999994,-0.8660254037844387,22.2
2023-12-14 11:00:00,28.1,22.1,283.0,5.6,26.9,146.0,11,3,12,0.258819045102521,-0.9659258262890682,22.3
2023-12-14 12:00:00,42.1,21.9,361.0,12.9,26.0,135.0,12,3,12,1.2246467991473532e-16,-1.0,22.1
2023-12-14 13:00:00,49.4,27.2,594.0,34.9,25.1,102.0,13,3,12,-0.2588190451025208,-0.9659258262890683,21.9
2023-12-14 14:00:00,61.7,36.6,910.0,65.0,23.8,56.0,14,3,12,-0.4999999999999997,-0.8660254037844388,27.2
2023-12-14 15:00:00,70.5,40.7,1113.0,84.7,22.6,24.0,15,3,12,-0.7071067811865471,-0.7071067811865479,36.6
2023-12-14 16:00:00,73.8,43.2,1104.0,85.5,21.7,17.0,16,3,12,-0.8660254037844384,-0.5000000000000004,40.7
2023-12-14 17:00:00,73.1,43.4,981.0,76.1,20.9,24.0,17,3,12,-0.9659258262890683,-0.25881904510252063,43.2
2023-12-14 18:00:00,69.2,40.9,844.0,63.9,20.4,34.0,18,3,12,-1.0,-1.8369701987210297e-16,43.4
2023-12-14 19:00:00,63.3,36.6,710.0,49.2,20.3,45.0,19,3,12,-0.9659258262890684,0.2588190451025203,40.9
2023-12-14 20:00:00,58.1,33.1,562.0,31.6,20.4,59.0,20,3,12,-0.8660254037844386,0.5000000000000001,36.6
2023-12-14 21:00:00,54.7,30.5,448.0,18.2,20.4,68.0,21,3,12,-0.7071067811865477,0.7071067811865474,33.1
2023-12-14 22:00:00,52.9,28.8,376.0,11.0,20.2,71.0,22,3,12,-0.5000000000000004,0.8660254037844384,30.5
2023-12-14 23:00:00,51.8,27.9,338.0,7.8,19.9,69.0,23,3,12,-0.25881904510252157,0.9659258262890681,28.8
2023-12-15 00:00:00,54.1,27.9,388.0,11.2,18.1,58.0,0,4,12,0.0,1.0,27.9
2023-12-15 01:00:00,54.9,28.7,510.0,21.2,18.3,47.0,1,4,12,0.25881904510252074,0.9659258262890683,27.9
2023-12-15 02:00:00,59.5,31.1,674.0,34.6,18.6,34.0,2,4,12,0.49999999999999994,0.8660254037844387,28.7
2023-12-15 03:00:00,66.8,35.0,768.0,42.1,19.8,32.0,3,4,12,0.7071067811865475,0.7071067811865476,31.1
2023-12-15 04:00:00,70.5,38.0,730.0,38.4,22.6,53.0,4,4,12,0.8660254037844386,0.5000000000000001,35.0
2023-12-15 05:00:00,70.5,38.5,623.0,28.8,26.2,86.0,5,4,12,0.9659258262890683,0.25881904510252074,38.0
2023-12-15 06:00:00,58.2,32.1,519.0,20.4,28.9,114.0,6,4,12,1.0,6.123233995736766e-17,38.5
2023-12-15 07:00:00,40.9,23.8,435.0,15.1,29.9,132.0,7,4,12,0.9659258262890683,-0.25881904510252063,32.1
2023-12-15 08:00:00,34.3,20.9,354.0,10.9,30.1,145.0,8,4,12,0.8660254037844387,-0.4999999999999998,23.8
2023-12-15 09:00:00,34.1,21.7,304.0,8.7,30.1,154.0,9,4,12,0.7071067811865476,-0.7071067811865475,20.9
2023-12-15 10:00:00,36.1,22.2,284.0,7.6,30.5,161.0,10,4,12,0.49999999999999994,-0.8660254037844387,21.7
2023-12-15 11:00:00,37.7,22.6,295.0,8.5,30.8,165.0,11,4,12,0.258819045102521,-0.9659258262890682,22.2
2023-12-15 12:00:00,42.1,27.0,363.0,14.8,29.1,152.0,12,4,12,1.2246467991473532e-16,-1.0,22.6
2023-12-15 13:00:00,46.4,29.9,503.0,28.6,29.5,129.0,13,4,12,-0.2588190451025208,-0.9659258262890683,27.0
2023-12-15 14:00:00,55.5,36.3,702.0,48.0,30.1,98.0,14,4,12,-0.4999999999999997,-0.8660254037844388,29.9
2023-12-15 15:00:00,62.9,41.3,892.0,65.8,30.1,69.0,15,4,12,-0.7071067811865471,-0.7071067811865479,36.3
2023-12-15 16:00:00,71.9,47.7,1075.0,81.4,29.4,47.0,16,4,12,-0.8660254037844384,-0.5000000000000004,41.3
2023-12-15 17:00:00,79.2,52.9,1250.0,95.3,28.2,29.0,17,4,12,-0.9659258262890683,-0.25881904510252063,47.7
2023-12-15 18:00:00,84.8,56.7,1342.0,102.0,26.4,16.0,18,4,12,-1.0,-1.8369701987210297e-16,52.9
2023-12-15 19:00:00,88.0,59.0,1305.0,97.6,23.7,11.0,19,4,12,-0.9659258262890684,0.2588190451025203,56.7
2023-12-15 20:00:00,84.5,56.6,1186.0,85.9,20.4,11.0,20,4,12,-0.8660254037844386,0.5000000000000001,59.0
2023-12-15 21:00:00,78.0,51.8,1046.0,72.5,17.7,15.0,21,4,12,-0.7071067811865477,0.7071067811865474,56.6
2023-12-15 22:00:00,70.3,46.3,866.0,56.1,16.0,24.0,22,4,12,-0.5000000000000004,0.8660254037844384,51.8
2023-12-15 23:00:00,61.9,40.2,665.0,38.0,14.9,35.0,23,4,12,-0.25881904510252157,0.9659258262890681,46.3
2023-12-16 00:00:00,62.9,40.7,667.0,37.1,15.4,28.0,0,5,12,0.0,1.0,40.2
2023-12-16 01:00:00,58.6,37.5,826.0,40.7,15.3,19.0,1,5,12,0.25881904510252074,0.9659258262890683,40.7
2023-12-16 02:00:00,61.5,39.5,1036.0,45.5,15.2,8.0,2,5,12,0.49999999999999994,0.8660254037844387,37.5
2023-12-16 03:00:00,69.8,45.8,1130.0,46.7,16.0,12.0,3,5,12,0.7071067811865475,0.7071067811865476,39.5
2023-12-16 04:00:00,77.5,50.9,1001.0,41.6,18.6,43.0,4,5,12,0.8660254037844386,0.5000000000000001,45.8
2023-12-16 05:00:00,73.8,47.4,756.0,33.0,22.0,88.0,5,5,12,0.9659258262890683,0.25881904510252074,50.9
2023-12-16 06:00:00,55.3,33.9,553.0,25.0,24.5,124.0,6,5,12,1.0,6.123233995736766e-17,47.4
2023-12-16 07:00:00,48.0,28.8,452.0,18.2,25.4,144.0,7,5,12,0.9659258262890683,-0.25881904510252063,33.9
2023-12-16 08:00:00,46.3,27.4,392.0,12.0,25.3,155.0,8,5,12,0.8660254037844387,-0.4999999999999998,28.8
2023-12-16 09:00:00,47.3,26.8,353.0,8.1,24.5,160.0,9,5,12,0.7071067811865476,-0.7071067811865475,27.4
2023-12-16 10:00:00,48.9,26.5,318.0,6.3,22.7,160.0,10,5,12,0.49999999999999994,-0.8660254037844387,26.8
2023-12-16 11:00:00,51.1,26.4,303.0,6.9,20.3,154.0,11,5,12,0.258819045102521,-0.9659258262890682,26.5
2023-12-16 12:00:00,65.4,34.8,401.0,14.1,20.8,153.0,12,5,12,1.2246467991473532e-16,-1.0,26.4
2023-12-16 13:00:00,66.6,36.8,500.0,24.7,18.6,128.0,13,5,12,-0.2588190451025208,-0.9659258262890683,34.8
2023-12-16 14:00:00,69.8,40.2,637.0,39.5,15.5,93.0,14,5,12,-0.4999999999999997,-0.8660254037844388,36.8
2023-12-16 15:00:00,67.5,39.1,739.0,51.1,13.1,64.0,15,5,12,-0.7071067811865471,-0.7071067811865479,40.2
2023-12-16 16:00:00,65.2,37.4,779.0,56.9,12.1,49.0,16,5,12,-0.8660254037844384,-0.5000000000000004,39.1
2023-12-16 17:00:00,65.0,37.0,784.0,59.6,11.8,40.0,17,5,12,-0.9659258262890683,-0.25881904510252063,37.4
2023-12-16 18:00:00,67.3,38.4,766.0,59.7,11.3,35.0,18,5,12,-1.0,-1.8369701987210297e-16,37.0
2023-12-16 19:00:00,69.2,39.5,723.0,56.7,10.4,33.0,19,5,12,-0.9659258262890684,0.2588190451025203,38.4
2023-12-16 20:00:00,65.4,37.1,657.0,51.0,9.3,33.0,20,5,12,-0.8660254037844386,0.5000000000000001,39.5
2023-12-16 21:00:00,60.1,33.6,589.0,45.0,8.5,34.0,21,5,12,-0.7071067811865477,0.7071067811865474,37.1
2023-12-16 22:00:00,57.2,31.4,504.0,38.0,7.9,34.0,22,5,12,-0.5000000000000004,0.8660254037844384,33.6
2023-12-16 23:00:00,55.8,29.8,417.0,30.6,7.5,35.0,23,5,12,-0.25881904510252157,0.9659258262890681,31.4
2023-12-17 00:00:00,57.5,31.3,470.0,31.6,7.2,31.0,0,6,12,0.0,1.0,29.8
2023-12-17 01:00:00,56.5,31.3,628.0,35.0,8.2,21.0,1,6,12,0.25881904510252074,0.9659258262890683,31.3
2023-12-17 02:00:00,60.8,34.9,842.0,39.4,9.8,8.0,2,6,12,0.49999999999999994,0.8660254037844387,31.3
2023-12-17 03:00:00,69.8,42.1,973.0,41.1,12.5,10.0,3,6,12,0.7071067811865475,0.7071067811865476,34.9
2023-12-17 04:00:00,82.4,49.7,948.0,37.8,17.2,39.0,4,6,12,0.8660254037844386,0.5000000000000001,42.1
2023-12-17 05:00:00,91.0,50.3,841.0,31.8,23.0,82.0,5,6,12,0.9659258262890683,0.25881904510252074,49.7
2023-12-17 06:00:00,100.1,53.4,734.0,25.9,28.4,119.0,6,6,12,1.0,6.123233995736766e-17,50.3
2023-12-17 07:00:00,99.9,50.8,645.0,20.4,33.1,143.0,7,6,12,0.9659258262890683,-0.25881904510252063,53.4
2023-12-17 08:00:00,97.1,48.7,557.0,15.0,37.2,160.0,8,6,12,0.8660254037844387,-0.4999999999999998,50.8
2023-12-17 09:00:00,91.3,44.8,495.0,11.6,39.7,170.0,9,6,12,0.7071067811865476,-0.7071067811865475,48.7
2023-12-17 10:00:00,85.0,41.3,463.0,10.3,39.6,175.0,10,6,12,0.49999999999999994,-0.8660254037844387,44.8
2023-12-17 11:00:00,84.8,41.9,459.0,11.1,37.8,173.0,11,6,12,0.258819045102521,-0.9659258262890682,41.3
2023-12-17 12:00:00,89.6,44.9,477.0,14.8,35.9,157.0,12,6,12,1.2246467991473532e-16,-1.0,41.9
2023-12-17 13:00:00,88.7,47.7,563.0,22.2,33.4,131.0,13,6,12,-0.2588190451025208,-0.9659258262890683,44.9
2023-12-17 14:00:00,87.3,49.8,677.0,32.1,29.8,96.0,14,6,12,-0.4999999999999997,-0.8660254037844388,47.7
2023-12-17 15:00:00,77.8,45.4,729.0,37.0,25.8,71.0,15,6,12,-0.7071067811865471,-0.7071067811865479,49.8
2023-12-17 16:00:00,62.4,35.7,661.0,32.2,20.9,66.0,16,6,12,-0.8660254037844384,-0.5000000000000004,45.4
2023-12-17 17:00:00,50.2,28.0,530.0,22.4,15.5,71.0,17,6,12,-0.9659258262890683,-0.25881904510252063,35.7
2023-12-17 18:00:00,46.2,26.0,424.0,14.4,11.6,75.0,18,6,12,-1.0,-1.8369701987210297e-16,28.0
2023-12-17 19:00:00,44.0,25.6,378.0,10.8,10.2,75.0,19,6,12,-0.9659258262890684,0.2588190451025203,26.0
2023-12-17 20:00:00,38.6,23.4,357.0,9.1,10.3,75.0,20,6,12,-0.8660254037844386,0.5000000000000001,25.6
2023-12-17 21:00:00,31.8,20.0,336.0,7.8,10.6,75.0,21,6,12,-0.7071067811865477,0.7071067811865474,23.4
2023-12-17 22:00:00,25.8,16.5,299.0,6.2,10.7,75.0,22,6,12,-0.5000000000000004,0.8660254037844384,20.0
2023-12-17 23:00:00,22.1,14.2,263.0,5.1,11.0,74.0,23,6,12,-0.25881904510252157,0.9659258262890681,16.5
2023-12-18 00:00:00,20.4,13.0,257.0,5.9,11.5,72.0,0,0,12,0.0,1.0,14.2
2023-12-18 01:00:00,20.8,13.0,299.0,10.6,12.0,66.0,1,0,12,0.25881904510252074,0.9659258262890683,13.0
2023-12-18 02:00:00,26.0,16.1,371.0,17.1,12.8,59.0,2,0,12,0.49999999999999994,0.8660254037844387,13.0
2023-12-18 03:00:00,36.8,22.8,452.0,20.7,14.6,61.0,3,0,12,0.7071067811865475,0.7071067811865476,16.1
2023-12-18 04:00:00,50.1,31.2,560.0,18.4,18.8,81.0,4,0,12,0.8660254037844386,0.5000000000000001,22.8
2023-12-18 05:00:00,76.6,47.5,678.0,13.1,24.1,110.0,5,0,12,0.9659258262890683,0.25881904510252074,31.2
2023-12-18 06:00:00,106.9,64.7,728.0,8.7,27.1,131.0,6,0,12,1.0,6.123233995736766e-17,47.5
2023-12-18 07:00:00,85.0,48.3,650.0,6.5,25.9,136.0,7,0,12,0.9659258262890683,-0.25881904510252063,64.7
2023-12-18 08:00:00,62.4,34.7,505.0,5.1,22.4,134.0,8,0,12,0.8660254037844387,-0.4999999999999998,48.3
2023-12-18 09:00:00,53.2,29.8,399.0,4.7,19.6,130.0,9,0,12,0.7071067811865476,-0.7071067811865475,34.7
2023-12-18 10:00:00,48.5,27.6,373.0,5.1,18.7,129.0,10,0,12,0.49999999999999994,-0.8660254037844387,29.8
2023-12-18 11:00:00,46.2,26.6,385.0,6.5,18.5,126.0,11,0,12,0.258819045102521,-0.9659258262890682,27.6
2023-12-18 12:00:00,49.8,28.8,434.0,9.7,19.4,121.0,12,0,12,1.2246467991473532e-16,-1.0,26.6
2023-12-18 13:00:00,52.2,31.4,487.0,14.8,18.5,107.0,13,0,12,-0.2588190451025208,-0.9659258262890683,28.8
2023-12-18 14:00:00,55.4,34.1,560.0,21.7,17.3,88.0,14,0,12,-0.4999999999999997,-0.8660254037844388,31.4
2023-12-18 15:00:00,56.5,34.8,612.0,25.9,16.3,75.0,15,0,12,-0.7071067811865471,-0.7071067811865479,34.1
2023-12-18 16:00:00,56.8,35.0,622.0,25.1,15.7,71.0,16,0,12,-0.8660254037844384,-0.5000000000000004,34.8
2023-12-18 17:00:00,58.4,36.1,611.0,21.6,15.4,73.0,17,0,12,-0.9659258262890683,-0.25881904510252063,35.0
2023-12-18 18:00:00,61.7,38.4,604.0,17.8,15.6,77.0,18,0,12,-1.0,-1.8369701987210297e-16,36.1
2023-12-18 19:00:00,65.4,41.1,611.0,13.9,16.5,84.0,19,0,12,-0.9659258262890684,0.2588190451025203,38.4
2023-12-18 20:00:00,68.2,43.4,621.0,9.7,17.9,94.0,20,0,12,-0.8660254037844386,0.5000000000000001,41.1
2023-12-18 21:00:00,69.4,44.6,625.0,6.6,19.1,101.0,21,0,12,-0.7071067811865477,0.7071067811865474,43.4
2023-12-18 22:00:00,68.7,44.2,612.0,4.7,19.8,104.0,22,0,12,-0.5000000000000004,0.8660254037844384,44.6
2023-12-18 23:00:00,67.1,43.3,594.0,4.0,20.4,104.0,23,0,12,-0.25881904510252157,0.9659258262890681,44.2
2023-12-19 00:00:00,68.2,44.1,614.0,5.0,21.5,106.0,0,1,12,0.0,1.0,43.3
2023-12-19 01:00:00,67.5,43.4,656.0,10.3,21.7,99.0,1,1,12,0.25881904510252074,0.9659258262890683,44.1
2023-12-19 02:00:00,68.2,43.9,711.0,17.5,22.1,89.0,2,1,12,0.49999999999999994,0.8660254037844387,43.4
2023-12-19 03:00:00,69.6,44.9,730.0,21.6,22.4,85.0,3,1,12,0.7071067811865475,0.7071067811865476,43.9
2023-12-19 04:00:00,69.2,44.7,684.0,19.6,22.8,91.0,4,1,12,0.8660254037844386,0.5000000000000001,44.9
2023-12-19 05:00:00,65.7,41.6,601.0,14.4,23.3,103.0,5,1,12,0.9659258262890683,0.25881904510252074,44.7
2023-12-19 06:00:00,54.8,33.8,520.0,10.0,23.3,114.0,6,1,12,1.0,6.123233995736766e-17,41.6
2023-12-19 07:00:00,43.5,26.4,446.0,7.6,22.5,122.0,7,1,12,0.9659258262890683,-0.25881904510252063,33.8
2023-12-19 08:00:00,36.4,21.8,373.0,6.0,21.3,130.0,8,1,12,0.8660254037844387,-0.4999999999999998,26.4
2023-12-19 09:00:00,33.4,20.0,324.0,5.5,20.4,134.0,9,1,12,0.7071067811865476,-0.7071067811865475,21.8
2023-12-19 10:00:00,31.9,19.3,306.0,5.7,20.2,136.0,10,1,12,0.49999999999999994,-0.8660254037844387,20.0
2023-12-19 11:00:00,31.2,19.0,313.0,7.0,20.3,135.0,11,1,12,0.258819045102521,-0.9659258262890682,19.3
2023-12-19 12:00:00,36.0,22.0,341.0,11.1,20.4,127.0,12,1,12,1.2246467991473532e-16,-1.0,19.0
2023-12-19 13:00:00,42.6,27.1,428.0,19.9,20.0,110.0,13,1,12,-0.2588190451025208,-0.9659258262890683,22.0
2023-12-19 14:00:00,47.5,30.7,545.0,31.8,19.5,86.0,14,1,12,-0.4999999999999997,-0.8660254037844388,27.1
2023-12-19 15:00:00,49.9,32.4,621.0,38.8,18.9,69.0,15,1,12,-0.7071067811865471,-0.7071067811865479,30.7
2023-12-19 16:00:00,50.4,32.6,616.0,36.7,18.2,65.0,16,1,12,-0.8660254037844384,-0.5000000000000004,32.4
2023-12-19 17:00:00,50.4,32.4,569.0,29.8,17.3,68.0,17,1,12,-0.9659258262890683,-0.25881904510252063,32.6
2023-12-19 18:00:00,50.5,32.2,523.0,23.1,16.4,72.0,18,1,12,-1.0,-1.8369701987210297e-16,32.4
2023-12-19 19:00:00,50.2,31.8,490.0,18.2,15.3,76.0,19,1,12,-0.9659258262890684,0.2588190451025203,32.2
2023-12-19 20:00:00,49.1,31.0,459.0,13.5,14.0,80.0,20,1,12,-0.8660254037844386,0.5000000000000001,31.8
2023-12-19 21:00:00,48.2,30.3,436.0,9.9,13.3,84.0,21,1,12,-0.7071067811865477,0.7071067811865474,31.0
2023-12-19 22:00:00,47.7,29.9,420.0,7.2,13.2,87.0,22,1,12,-0.5000000000000004,0.8660254037844384,30.3
2023-12-19 23:00:00,48.1,30.2,412.0,5.6,13.7,90.0,23,1,12,-0.25881904510252157,0.9659258262890681,29.9
2023-12-20 00:00:00,47.7,29.9,417.0,6.9,13.6,87.0,0,2,12,0.0,1.0,30.2
2023-12-20 01:00:00,49.2,31.0,489.0,13.6,14.4,80.0,1,2,12,0.25881904510252074,0.9659258262890683,29.9
2023-12-20 02:00:00,52.6,33.3,586.0,22.6,15.7,72.0,2,2,12,0.49999999999999994,0.8660254037844387,31.0
2023-12-20 03:00:00,56.8,36.4,640.0,27.6,17.2,70.0,3,2,12,0.7071067811865475,0.7071067811865476,33.3
2023-12-20 04:00:00,59.3,38.3,612.0,24.8,19.3,80.0,4,2,12,0.8660254037844386,0.5000000000000001,36.4
2023-12-20 05:00:00,56.7,36.6,541.0,18.1,21.8,97.0,5,2,12,0.9659258262890683,0.25881904510252074,38.3
2023-12-20 06:00:00,45.5,29.2,476.0,12.4,23.6,113.0,6,2,12,1.0,6.123233995736766e-17,36.6
2023-12-20 07:00:00,35.5,23.0,432.0,9.4,24.3,126.0,7,2,12,0.9659258262890683,-0.25881904510252063,29.2
2023-12-20 08:00:00,30.9,20.1,394.0,7.5,24.5,138.0,8,2,12,0.8660254037844387,-0.4999999999999998,23.0
2023-12-20 09:00:00,28.8,18.9,371.0,6.9,24.5,145.0,9,2,12,0.7071067811865476,-0.7071067811865475,20.1
2023-12-20 10:00:00,27.9,18.4,360.0,7.1,24.6,147.0,10,2,12,0.49999999999999994,-0.8660254037844387,18.9
2023-12-20 11:00:00,27.8,18.4,364.0,8.6,24.7,144.0,11,2,12,0.258819045102521,-0.9659258262890682,18.4
2023-12-20 12:00:00,28.7,19.0,397.0,12.7,24.3,135.0,12,2,12,1.2246467991473532e-16,-1.0,18.4
2023-12-20 13:00:00,36.6,24.6,490.0,22.2,23.3,114.0,13,2,12,-0.2588190451025208,-0.9659258262890683,19.0
2023-12-20 14:00:00,41.3,28.1,612.0,34.2,22.0,87.0,14,2,12,-0.4999999999999997,-0.8660254037844388,24.6
2023-12-20 15:00:00,41.8,28.3,689.0,41.6,20.8,67.0,15,2,12,-0.7071067811865471,-0.7071067811865479,28.1
2023-12-20 16:00:00,40.9,27.7,682.0,40.2,20.0,60.0,16,2,12,-0.8660254037844384,-0.5000000000000004,28.3
2023-12-20 17:00:00,40.5,27.4,630.0,34.2,19.2,60.0,17,2,12,-0.9659258262890683,-0.25881904510252063,27.7
2023-12-20 18:00:00,41.0,27.6,577.0,28.2,18.4,61.0,18,2,12,-1.0,-1.8369701987210297e-16,27.4
2023-12-20 19:00:00,41.4,27.8,538.0,23.6,17.3,62.0,19,2,12,-0.9659258262890684,0.2588190451025203,27.6
2023-12-20 20:00:00,41.3,27.6,498.0,19.2,16.0,65.0,20,2,12,-0.8660254037844386,0.5000000000000001,27.8
2023-12-20 21:00:00,40.9,27.3,462.0,15.4,15.1,68.0,21,2,12,-0.7071067811865477,0.7071067811865474,27.6
2023-12-20 22:00:00,39.7,26.5,421.0,11.7,14.6,71.0,22,2,12,-0.5000000000000004,0.8660254037844384,27.3
2023-12-20 23:00:00,38.1,25.3,384.0,8.8,14.3,75.0,23,2,12,-0.25881904510252157,0.9659258262890681,26.5
2023-12-21 00:00:00,32.0,21.4,385.0,10.1,13.2,69.0,0,3,12,0.0,1.0,25.3
2023-12-21 01:00:00,30.7,20.5,468.0,18.6,13.5,61.0,1,3,12,0.25881904510252074,0.9659258262890683,21.4
2023-12-21 02:00:00,31.8,21.4,580.0,30.1,14.0,50.0,2,3,12,0.49999999999999994,0.8660254037844387,20.5
2023-12-21 03:00:00,35.7,24.2,649.0,36.7,15.0,49.0,3,3,12,0.7071067811865475,0.7071067811865476,21.4
2023-12-21 04:00:00,40.3,27.4,638.0,33.8,16.8,65.0,4,3,12,0.8660254037844386,0.5000000000000001,24.2
2023-12-21 05:00:00,41.9,28.4,583.0,26.0,19.3,91.0,5,3,12,0.9659258262890683,0.25881904510252074,27.4
2023-12-21 06:00:00,38.4,25.9,525.0,19.0,21.8,113.0,6,3,12,1.0,6.123233995736766e-17,28.4
2023-12-21 07:00:00,27.8,18.8,468.0,14.5,24.7,129.0,7,3,12,0.9659258262890683,-0.25881904510252063,25.9
2023-12-21 08:00:00,23.0,15.6,408.0,10.9,27.8,142.0,8,3,12,0.8660254037844387,-0.4999999999999998,18.8
2023-12-21 09:00:00,22.0,14.9,369.0,9.1,29.9,150.0,9,3,12,0.7071067811865476,-0.7071067811865475,15.6
2023-12-21 10:00:00,21.8,14.8,352.0,8.7,30.5,152.0,10,3,12,0.49999999999999994,-0.8660254037844387,14.9
2023-12-21 11:00:00,22.0,14.9,356.0,10.1,30.2,149.0,11,3,12,0.258819045102521,-0.9659258262890682,14.8
2023-12-21 12:00:00,20.5,13.9,403.0,16.1,31.3,143.0,12,3,12,1.2246467991473532e-16,-1.0,14.9
2023-12-21 13:00:00,29.1,20.0,545.0,30.5,29.8,116.0,13,3,12,-0.2588190451025208,-0.9659258262890683,13.9
2023-12-21 14:00:00,38.8,26.8,736.0,49.9,27.7,79.0,14,3,12,-0.4999999999999997,-0.8660254037844388,20.0
2023-12-21 15:00:00,39.7,27.5,850.0,60.8,25.6,53.0,15,3,12,-0.7071067811865471,-0.7071067811865479,26.8
